"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"130","Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846)","3/24",0.00623775510899134,0.0966613959637589,0,0,8.94540491355778,45.4170276557247,"CDKN1C;DAB2;THBS1"
"131","Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511)","3/24",0.00623775510899134,0.0966613959637589,0,0,8.94540491355778,45.4170276557247,"CDKN1C;DAB2;THBS1"
"132","Negative Regulation Of Neuron Apoptotic Process (GO:0043524)","5/74",0.0064010318751108,0.0968409129999408,0,0,4.55546265328874,23.0109906027218,"NTRK2;UNC5B;CCL2;IL6ST;CLU"
"133","Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718)","4/47",0.00646394223619861,0.0968409129999408,0,0,5.83698640315031,29.427259724748,"TGFB2;DAB2;RGCC;EMP2"
"134","Regulation Of Mitotic Centrosome Separation (GO:0046602)","2/8",0.00658327388866593,0.0968409129999408,0,0,20.8222222222222,104.594667783135,"NEK2;KIF11"
"135","Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)","2/8",0.00658327388866593,0.0968409129999408,0,0,20.8222222222222,104.594667783135,"DUSP1;CDK1"
"136","Intestinal Epithelial Cell Differentiation (GO:0060575)","2/8",0.00658327388866593,0.0968409129999408,0,0,20.8222222222222,104.594667783135,"NPY;IL6ST"
"137","Neuronal Ion Channel Clustering (GO:0045161)","2/8",0.00658327388866593,0.0968409129999408,0,0,20.8222222222222,104.594667783135,"CNTNAP2;CNTN2"
"138","Positive Regulation Of Calcium Ion-Dependent Exocytosis (GO:0045956)","2/8",0.00658327388866593,0.0968409129999408,0,0,20.8222222222222,104.594667783135,"SYT4;SYT1"
"139","Regulation Of Protein Processing (GO:0070613)","3/25",0.00700624621013284,0.102056734806081,0,0,8.53836132020845,42.3584110173073,"PRNP;GAS1;NKD2"
"140","Negative Regulation Of Wnt Signaling Pathway (GO:0030178)","7/140",0.00703839550386767,0.102056734806081,0,0,3.31918505942275,16.4511260021444,"DAB2;RNF213;FRZB;TPBG;WNT5A;DKK3;NKD2"
"141","Extracellular Matrix Organization (GO:0030198)","8/176",0.00715300987625845,0.102983049991522,0,0,3.00739713361073,14.857209629988,"MMP11;TGFB2;COL5A3;MMP23B;HAS2;NID1;NID2;MATN3"
"142","Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)","4/49",0.00749158300824393,0.105610510463439,0,0,5.57699680511182,27.2936837993755,"CDC20;DUSP1;CDC6;DLGAP5"
"143","Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)","4/49",0.00749158300824393,0.105610510463439,0,0,5.57699680511182,27.2936837993755,"GDF10;TGFB2;DAB2;TTK"
"144","Regulation Of Cell Communication (GO:0010646)","4/49",0.00749158300824393,0.105610510463439,0,0,5.57699680511182,27.2936837993755,"CASQ2;LTBP1;SLC8A1;TRDN"
"145","Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)","5/77",0.00755651874530136,0.105791262434219,0,0,4.36498397435897,21.324451229875,"CLDN5;CXCL10;TGFB2;RGCC;THBS1"
"146","Negative Regulation Of Cell Population Proliferation (GO:0008285)","13/379",0.00776696937041171,0.105944780821688,0,0,2.25698339085418,10.9641437159643,"CDKN1C;TFAP2B;TGFB2;WNT5A;CXCL1;CDC6;THBS1;FABP3;CDK6;RGCC;FRZB;MARVELD3;SOX7"
"147","Cardiac Muscle Cell Development (GO:0055013)","3/26",0.00782843208042033,0.105944780821688,0,0,8.16671282193298,39.6085002985905,"SORBS2;SLC8A1;TTN"
"148","Spindle Assembly Checkpoint Signaling (GO:0071173)","3/26",0.00782843208042033,0.105944780821688,0,0,8.16671282193298,39.6085002985905,"CDC20;NUF2;TTK"
"149","Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)","3/26",0.00782843208042033,0.105944780821688,0,0,8.16671282193298,39.6085002985905,"CDC20;NUF2;TTK"
"150","Mitotic Spindle Checkpoint Signaling (GO:0071174)","3/26",0.00782843208042033,0.105944780821688,0,0,8.16671282193298,39.6085002985905,"CDC20;NUF2;TTK"
"151","Regulation Of Epithelial Cell Migration (GO:0010632)","4/50",0.00804344983376574,0.1069392078319,0,0,5.45547992776775,26.3112188902166,"TGFB2;RHOJ;MARVELD3;EMP2"
"152","Negative Regulation Of Cell Projection Organization (GO:0031345)","4/50",0.00804344983376574,0.1069392078319,0,0,5.45547992776775,26.3112188902166,"PRNP;DCC;LPAR1;CBFA2T2"
"153","Forelimb Morphogenesis (GO:0035136)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"OSR2;TFAP2B"
"154","Motor Neuron Axon Guidance (GO:0008045)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"LHX1;SLIT1"
"155","Myelin Assembly (GO:0032288)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"PMP22;CD9"
"156","Myelin Maintenance (GO:0043217)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"CXCR4;CLU"
"157","Negative Regulation Of Protein Maturation (GO:1903318)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"PRNP;GAS1"
"158","Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"DMD;GLRX"
"159","Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988)","2/9",0.00837602662328674,0.1069392078319,0,0,17.8467120181406,85.3497876561054,"SPAG5;NEK2"
"160","Mitotic Sister Chromatid Segregation (GO:0000070)","6/111",0.00853492782749118,0.108286896811294,0,0,3.59724391364263,17.1357893028658,"SPAG5;KIF23;KIF11;DLGAP5;SMC2;TTN"
"161","Sprouting Angiogenesis (GO:0002040)","4/52",0.00922569690149957,0.116324004410212,0,0,5.2276357827476,24.4954599603174,"RNF213;ANGPT1;VEGFD;THBS1"
"162","Nervous System Development (GO:0007399)","14/433",0.00957923095016397,0.117518329376316,0,0,2.12430980568224,9.87412754728115,"LPAR1;CXCR4;GRIK1;PAX6;CXCL1;NAV2;ASCL1;EFNA5;SOX3;LHX1;SLITRK6;PMP22;EPHB1;CBLN1"
"163","Regulation Of Chromosome Segregation (GO:0051983)","3/28",0.00963708190994099,0.117518329376316,0,0,7.51261146496815,34.8745710668434,"CDCA2;CDC6;SMC2"
"164","Golgi To Plasma Membrane Protein Transport (GO:0043001)","3/28",0.00963708190994099,0.117518329376316,0,0,7.51261146496815,34.8745710668434,"RAB31;ANK3;OPTN"
"165","Negative Regulation Of Cation Channel Activity (GO:2001258)","3/28",0.00963708190994099,0.117518329376316,0,0,7.51261146496815,34.8745710668434,"CASQ2;CALM2;TRDN"
"166","Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)","3/28",0.00963708190994099,0.117518329376316,0,0,7.51261146496815,34.8745710668434,"CDC20;NUF2;TTK"
"167","Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)","6/114",0.00966776404228809,0.117518329376316,0,0,3.4967845659164,16.221437514337,"DAB2;FRZB;TPBG;WNT5A;DKK3;NKD2"
"168","Positive Regulation Of Protein Modification Process (GO:0031401)","9/225",0.00996388173624625,0.120396904312975,0,0,2.63352272727273,12.1373493936123,"NTRK2;DAB2;CDCA2;ANGPT1;FGF18;VEGFD;TNIK;EFNA5;CALM2"
"169","Basement Membrane Organization (GO:0071711)","2/10",0.0103610953039262,0.121981923129739,0,0,15.6150793650794,71.3561863796257,"NID1;NID2"
"170","Urogenital System Development (GO:0001655)","2/10",0.0103610953039262,0.121981923129739,0,0,15.6150793650794,71.3561863796257,"OSR2;LHX1"
"171","Kinetochore Organization (GO:0051383)","2/10",0.0103610953039262,0.121981923129739,0,0,15.6150793650794,71.3561863796257,"NUF2;DLGAP5"
"172","Neuron Projection Maintenance (GO:1990535)","2/10",0.0103610953039262,0.121981923129739,0,0,15.6150793650794,71.3561863796257,"PRNP;ATP1A3"
"173","Cellular Response To Cytokine Stimulus (GO:0071345)","11/308",0.0104252255557917,0.121981923129739,0,0,2.34640522875817,10.7078833222145,"NFKBIA;GREM2;DUSP1;WNT5A;ANKRD1;CXCR4;HAS2;CCL2;CD47;IL6ST;TNFRSF21"
"174","Negative Regulation Of TOR Signaling (GO:0032007)","4/54",0.0105156830284258,0.121981923129739,0,0,5.01801916932907,22.8565128614336,"NUAK1;PRKAA2;SESN3;DDIT4"
"175","Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)","4/54",0.0105156830284258,0.121981923129739,0,0,5.01801916932907,22.8565128614336,"RGCC;ANGPT1;FGF18;THBS1"
"176","Regulation Of Striated Muscle Contraction (GO:0006942)","3/29",0.0106249418583469,0.122549045297978,0,0,7.22329740323371,32.8266436996738,"TNNT3;DMD;CALM2"
"177","Calcium-Mediated Signaling (GO:0019722)","5/85",0.0113318821599107,0.128600938191038,0,0,3.92688301282051,17.5929664034124,"PRNP;RCAN1;CXCR4;CLU;SLC8A1"
"178","Mitotic Spindle Organization (GO:0007052)","5/85",0.0113318821599107,0.128600938191038,0,0,3.92688301282051,17.5929664034124,"NUF2;KIF23;TTK;KIF11;DLGAP5"
"179","Positive Regulation Of Cell Cycle Process (GO:0090068)","6/118",0.0113396886385201,0.128600938191038,0,0,3.37121038125861,15.1011563340105,"RRM1;RGCC;SPAG5;KIF23;CDC6;SMC2"
"180","Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)","3/30",0.0116692945040292,0.130157515621864,0,0,6.95541401273885,30.9571169608113,"CASQ2;CALM2;TRDN"
"181","Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)","3/30",0.0116692945040292,0.130157515621864,0,0,6.95541401273885,30.9571169608113,"CDK6;LRRC17;FBN1"
"182","Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)","3/30",0.0116692945040292,0.130157515621864,0,0,6.95541401273885,30.9571169608113,"RHOJ;HDAC9;THBS1"
"183","Negative Regulation Of Angiogenesis (GO:0016525)","5/86",0.0118796738076089,0.131474065142039,0,0,3.87820512820513,17.1917979854579,"CLDN5;CXCL10;TGFB2;RGCC;THBS1"
"184","Regulation Of Mitotic Nuclear Division (GO:0007088)","4/56",0.0119168610769139,0.131474065142039,0,0,4.82452691078889,21.3716940591434,"CDCA2;RGCC;DUSP1;NEK2"
"185","Cell Differentiation In Hindbrain (GO:0021533)","2/11",0.0125319724558333,0.135318638751818,0,0,13.8793650793651,60.7842921835533,"LHX1;CBLN1"
"186","Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101)","2/11",0.0125319724558333,0.135318638751818,0,0,13.8793650793651,60.7842921835533,"CDC20;DLGAP5"
"187","Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842)","2/11",0.0125319724558333,0.135318638751818,0,0,13.8793650793651,60.7842921835533,"CDC20;DLGAP5"
"188","Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844)","2/11",0.0125319724558333,0.135318638751818,0,0,13.8793650793651,60.7842921835533,"CALM2;TRDN"
"189","Chemokine-Mediated Signaling Pathway (GO:0070098)","4/57",0.0126601585610763,0.13597948084119,0,0,4.73325697751522,20.6809976443386,"CXCL10;CCL2;CXCL1;CXCL2"
"190","Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)","3/31",0.0127706501929692,0.136444315219618,0,0,6.70666515013649,29.2451222452899,"RRM1;RGCC;CDC6"
"191","Negative Regulation Of Neuron Death (GO:1901215)","5/88",0.0130286642848272,0.138472191090049,0,0,3.78436824219957,16.4264416735423,"NTRK2;UNC5B;CCL2;IL6ST;CLU"
"192","Inflammatory Response (GO:0006954)","9/236",0.0132951585130295,0.140568603028385,0,0,2.50449110361005,10.8202914924342,"CXCL10;WNT5A;CXCR4;CCL2;CXCL1;CXCL2;HDAC9;THBS1;APOL2"
"193","Muscle Organ Development (GO:0007517)","4/58",0.0134324365394294,0.141284177072755,0,0,4.64536741214058,20.021918460436,"CXCL10;SGCA;LAMA2;DMD"
"194","Response To Lipopolysaccharide (GO:0032496)","7/159",0.0135889795267987,0.142193961027842,0,0,2.90146434634975,12.4719333037106,"CXCL10;WNT5A;ANKRD1;CCL2;CXCL1;VIM;CXCL2"
"195","Muscle Cell Development (GO:0055001)","3/32",0.0139294492780341,0.144269296093925,0,0,6.4750713815067,27.672836491088,"DMD;SLC8A1;TTN"
"196","Negative Regulation Of Osteoblast Differentiation (GO:0045668)","3/32",0.0139294492780341,0.144269296093925,0,0,6.4750713815067,27.672836491088,"GDF10;CDK6;HDAC9"
"197","Heart Morphogenesis (GO:0003007)","4/59",0.0142340564562184,0.146675810183368,0,0,4.56067383096137,19.3925225764722,"TGFB2;ANKRD1;EMP2;TTN"
"198","Regulation Of Mitotic Cell Cycle (GO:0007346)","6/125",0.0147402052573736,0.149982983393824,0,0,3.17176902915507,13.3759097089022,"CDC20;CDKN1C;CDCA2;GAS1;NEK2;DLGAP5"
"199","Response To Muramyl Dipeptide (GO:0032495)","2/12",0.0148823074349075,0.149982983393824,0,0,12.4907936507937,52.556040929638,"NLRP1;VIM"
"200","Negative Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900025)","2/12",0.0148823074349075,0.149982983393824,0,0,12.4907936507937,52.556040929638,"SPRY4;EFNA5"
"201","Polysaccharide Biosynthetic Process (GO:0000271)","2/12",0.0148823074349075,0.149982983393824,0,0,12.4907936507937,52.556040929638,"NDST3;HAS2"
"202","Regulation Of Sprouting Angiogenesis (GO:1903670)","3/33",0.0151460648254847,0.149982983393824,0,0,6.25891719745223,26.2249539884996,"FGF18;RHOJ;THBS1"
"203","Negative Regulation Of Epithelial Cell Migration (GO:0010633)","3/33",0.0151460648254847,0.149982983393824,0,0,6.25891719745223,26.2249539884996,"SP100;MARVELD3;THBS1"
"204","Positive Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051281)","3/33",0.0151460648254847,0.149982983393824,0,0,6.25891719745223,26.2249539884996,"CXCL10;CALM2;TRDN"
"205","Regulation Of Amyloid-Beta Formation (GO:1902003)","3/33",0.0151460648254847,0.149982983393824,0,0,6.25891719745223,26.2249539884996,"NTRK2;PRNP;CLU"
"206","Positive Regulation Of Cell Differentiation (GO:0045597)","10/283",0.0152439309188512,0.150219319248873,0,0,2.31592511722805,9.68884370729077,"TGFB2;DAB2;RGCC;LAMA2;FRZB;ID2;LAMB1;ASCL1;IL6ST;NID1"
"207","Positive Regulation Of Cell Junction Assembly (GO:1901890)","4/61",0.0159266886369682,0.156189265377031,0,0,4.4002017824113,18.215775134226,"CNTNAP2;CLDN5;SLITRK6;EPHB1"
"208","Regulation Of MAPK Cascade (GO:0043408)","8/204",0.0163796239540122,0.158734450477395,0,0,2.57407040486097,10.5838494507284,"NTRK2;DUSP1;DOK5;LPAR1;TNIK;DUSP26;EPHB1;DUSP6"
"209","Embryonic Limb Morphogenesis (GO:0030326)","3/34",0.0164208052217995,0.158734450477395,0,0,6.05670844462708,24.8882635111282,"OSR2;TGFB2;SALL1"
"210","Negative Regulation Of Mitotic Cell Cycle (GO:0045930)","3/34",0.0164208052217995,0.158734450477395,0,0,6.05670844462708,24.8882635111282,"CDKN1C;RGCC;GAS1"
"211","Cellular Response To Hormone Stimulus (GO:0032870)","5/94",0.0169199546334436,0.16089487029354,0,0,3.52816191299337,14.3922954315884,"AKR1C1;SLIT1;ATP1A3;NR3C1;CTSB"
"212","Regulation Of Macrophage Cytokine Production (GO:0010935)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"TGFB2;WNT5A"
"213","Atrioventricular Valve Development (GO:0003171)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"TGFB2;SLIT1"
"214","Regulation Of Response To Stress (GO:0080134)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"MYL1;CORO2B"
"215","Response To Progesterone (GO:0032570)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"TGFB2;THBS1"
"216","Secondary Palate Development (GO:0062009)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"TGFB2;WNT5A"
"217","Inhibitory Synapse Assembly (GO:1904862)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"LGI2;WNT5A"
"218","Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"SPRY4;THBS1"
"219","Regulation Of T Cell Chemotaxis (GO:0010819)","2/13",0.0174059031165291,0.16089487029354,0,0,11.3546897546898,45.9972335751413,"CXCL10;WNT5A"
"220","Positive Regulation Of Protein Phosphorylation (GO:0001934)","12/377",0.0176576553055002,0.16089487029354,0,0,2.0823355041545,8.405526054509,"GDF10;PRNP;NTRK2;TGFB2;DAB2;ANGPT1;FGF18;VEGFD;TTK;TNIK;EFNA5;CALM2"
"221","Negative Regulation Of Cell Differentiation (GO:0045596)","8/207",0.0177225263882013,0.16089487029354,0,0,2.534875022361,10.2229450605035,"GDF10;NFKBIA;SOX3;CDK6;ID2;WNT5A;ASCL1;HDAC9"
"222","Regulation Of Canonical Wnt Signaling Pathway (GO:0060828)","8/207",0.0177225263882013,0.16089487029354,0,0,2.534875022361,10.2229450605035,"DAB2;FRZB;TPBG;WNT5A;SOX7;WLS;DKK3;NKD2"
"223","Positive Regulation Of Mitotic Nuclear Division (GO:0045840)","3/35",0.0177539167220458,0.16089487029354,0,0,5.8671377388535,23.6513071740014,"CDC20;RGCC;DLGAP5"
"224","Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)","3/35",0.0177539167220458,0.16089487029354,0,0,5.8671377388535,23.6513071740014,"RRM1;CDK6;CDK1"
"225","Positive Regulation Of Macroautophagy (GO:0016239)","4/64",0.018693825180119,0.168659844958407,0,0,4.17955271565495,16.6327892224081,"PRKAA2;SESN3;HSPB8;OPTN"
"226","Circulatory System Development (GO:0072359)","6/132",0.0187921599227552,0.168796834704394,0,0,2.99448782728525,11.9010394509551,"TGFB2;SALL1;ID2;HAND2;HDAC9;FBN1"
"227","Negative Regulation Of Programmed Cell Death (GO:0043069)","12/381",0.0190037193654695,0.169945155559044,0,0,2.0593362654938,8.1613978996961,"TFAP2B;DAB2;PRKAA2;ANGPT1;WNT5A;IFI6;CDK1;FHL2;ASCL1;IL6ST;THBS1;IER3"
"228","Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)","4/65",0.0196781982924523,0.175205011112624,0,0,4.11082595715707,16.1483271617057,"CXCL10;CXCL1;REG3G;CXCL2"
"229","Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)","7/172",0.0200535966915729,0.175671271032883,0,0,2.67108504398827,10.4421976495894,"CLDN5;ROBO3;TGFB2;CNTN2;LRRC4C;FGFRL1;CBLN1"
"230","Calcium Ion-Regulated Exocytosis Of Neurotransmitter (GO:0048791)","2/14",0.0200967126523913,0.175671271032883,0,0,10.4079365079365,40.6658793961075,"SYT4;SYT1"
"231","Cardiac Cell Development (GO:0055006)","2/14",0.0200967126523913,0.175671271032883,0,0,10.4079365079365,40.6658793961075,"SLC8A1;TTN"
"232","Centromere Complex Assembly (GO:0034508)","2/14",0.0200967126523913,0.175671271032883,0,0,10.4079365079365,40.6658793961075,"HJURP;DLGAP5"
"233","Ventricular Septum Development (GO:0003281)","3/37",0.0205959421210967,0.175671271032883,0,0,5.52144998126639,21.4379196486725,"TGFB2;SALL1;SLIT1"
"234","Melanosome Organization (GO:0032438)","3/37",0.0205959421210967,0.175671271032883,0,0,5.52144998126639,21.4379196486725,"BACE2;AP1S2;RAB38"
"235","Negative Regulation Of Endothelial Cell Migration (GO:0010596)","3/37",0.0205959421210967,0.175671271032883,0,0,5.52144998126639,21.4379196486725,"SP100;RGCC;THBS1"
"236","Negative Regulation Of Endothelial Cell Proliferation (GO:0001937)","3/37",0.0205959421210967,0.175671271032883,0,0,5.52144998126639,21.4379196486725,"RGCC;CCL2;THBS1"
"237","Negative Regulation Of Transferase Activity (GO:0051348)","3/37",0.0205959421210967,0.175671271032883,0,0,5.52144998126639,21.4379196486725,"CDKN1C;CDC20;DTX3L"
"238","Positive Regulation Of Signaling (GO:0023056)","3/37",0.0205959421210967,0.175671271032883,0,0,5.52144998126639,21.4379196486725,"SYT1;NMU;WLS"
"239","Cellular Response To Type II Interferon (GO:0071346)","4/66",0.020693998983167,0.175769112702214,0,0,4.0443161908688,15.6835003670553,"SP100;WNT5A;CCL2;CD47"
"240","Regulation Of Neuron Projection Development (GO:0010975)","7/174",0.0212103385850817,0.179404113865483,0,0,2.63882557465714,10.1680983103751,"NTRK2;DCC;WNT5A;LPAR1;ALKAL2;LRRC4C;CBFA2T2"
"241","Regulation Of Intracellular Transport (GO:0032386)","3/38",0.0221050597271454,0.183906849369283,0,0,5.36342129208371,20.4450870886505,"SPAG5;MYL1;GAS1"
"242","Response To Peptide (GO:1901652)","3/38",0.0221050597271454,0.183906849369283,0,0,5.36342129208371,20.4450870886505,"PRNP;REG3G;NLRP1"
"243","Establishment Of Protein Localization To Plasma Membrane (GO:0061951)","3/38",0.0221050597271454,0.183906849369283,0,0,5.36342129208371,20.4450870886505,"RAB31;ANK3;OPTN"
"244","Positive Regulation Of Cation Channel Activity (GO:2001259)","3/38",0.0221050597271454,0.183906849369283,0,0,5.36342129208371,20.4450870886505,"ANK3;CALM2;TRDN"
"245","Dendritic Cell Chemotaxis (GO:0002407)","2/15",0.0229488362951359,0.186344550716503,0,0,9.60683760683761,36.2608937439107,"CXCR4;CLU"
"246","Retrograde Axonal Transport (GO:0008090)","2/15",0.0229488362951359,0.186344550716503,0,0,9.60683760683761,36.2608937439107,"DST;NEFL"
"247","Mitotic Chromosome Condensation (GO:0007076)","2/15",0.0229488362951359,0.186344550716503,0,0,9.60683760683761,36.2608937439107,"SMC2;TTN"
"248","Phagosome Maturation (GO:0090382)","2/15",0.0229488362951359,0.186344550716503,0,0,9.60683760683761,36.2608937439107,"RAB31;RAB38"
"249","Positive Regulation Of Collagen Biosynthetic Process (GO:0032967)","2/15",0.0229488362951359,0.186344550716503,0,0,9.60683760683761,36.2608937439107,"RGCC;VIM"
"250","Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970)","2/15",0.0229488362951359,0.186344550716503,0,0,9.60683760683761,36.2608937439107,"CDC20;DLGAP5"
"251","Protein Catabolic Process (GO:0030163)","5/102",0.023209201327785,0.18770788324862,0,0,3.23585778482686,12.1772009518026,"FBXO2;PMAIP1;SLC16A3;SQSTM1;CTSB"
"252","Digestive Tract Development (GO:0048565)","3/39",0.0236729604431297,0.189945097626693,0,0,5.21417197452229,19.5188449953402,"TGFB2;SALL1;NPY"
"253","Odontogenesis (GO:0042476)","3/39",0.0236729604431297,0.189945097626693,0,0,5.21417197452229,19.5188449953402,"OSR2;TGFB2;LAMB1"
"254","Regulation Of Heart Contraction (GO:0008016)","4/69",0.0239322340996525,0.191269430009034,0,0,3.85706561808798,14.3966093578628,"TGFB2;CELF2;CALM2;SLC8A1"
"255","Protein Localization (GO:0008104)","11/351",0.0249087806452845,0.195975940547918,0,0,2.0451076509035,7.55163137791006,"RAB31;ANGPT1;WNT5A;MARVELD3;EMP2;DMD;RAB38;ANK3;SQSTM1;VCL;WLS"
